u_id,numSentence,numWords,totSentiment,avgSentiment
350768635.7295.7295,5,63,10.0,2.0
350770198.7432.7432,4,43,7.0,1.75
350770803.7536.7536,1,22,1.0,1.0
166316493.14599.14599,1,7,2.0,2.0
166316493.14615.14599,3,45,4.0,1.3333333333333333
166330502.14726.14726,2,29,3.0,1.5
166344478.14800.14800,2,29,3.0,1.5
166553279.15067.15067,2,37,4.0,2.0
166283943.13776.13776,1,5,2.0,2.0
166283943.13791.13776,7,202,9.0,1.2857142857142858
166294634.14261.14261,5,84,8.0,1.6
166486501.14599.14599,4,47,6.0,1.5
327747674.10.16,5,46,8.0,1.6
327792011.8510.8510,2,41,3.0,1.5
327983052.8694.8694,3,37,5.0,1.6666666666666667
358121367.12559.12559,1,4,2.0,2.0
358121428.12571.12571,4,51,6.0,1.5
358238798.12682.12682,3,37,4.0,1.3333333333333333
358994898.12777.12777,4,47,8.0,2.0
194531796.10107.10099,2,26,4.0,2.0
194534419.10230.10230,4,59,7.0,1.75
194540581.10316.10316,3,23,6.0,2.0
194231477.9155.9130,5,48,9.0,1.8
194253693.9473.9473,1,14,3.0,3.0
194325772.9508.9508,1,13,1.0,1.0
194327076.9572.9572,2,31,2.0,1.0
667264776.1516.1516,1,4,2.0,2.0
667264776.1528.1516,5,59,8.0,1.6
667279339.1654.1654,2,52,3.0,1.5
667281654.1768.1768,4,51,8.0,2.0
658888258.158.158,1,2,2.0,2.0
658888428.902.902,13,342,16.0,1.2307692307692308
658906946.946.946,2,13,5.0,2.5
658953543.975.975,4,66,7.0,1.75
658959196.1128.1128,8,57,15.0,1.875
104887604.5394.5394,1,4,2.0,2.0
104887604.5404.5394,6,94,9.0,1.5
104888220.5658.5658,2,30,5.0,2.5
104908860.5722.5722,4,45,9.0,2.25
104915362.5836.5836,2,52,2.0,1.0
105983711.6035.6035,1,8,2.0,2.0
105984581.6246.6246,2,85,5.0,2.5
106036240.6270.6270,3,70,3.0,1.0
106397229.6426.6426,4,64,5.0,1.25
106558973.6581.6581,4,99,9.0,2.25
498961571.2554.2546,3,60,4.0,1.3333333333333333
498962539.2688.2688,2,13,3.0,1.5
498964038.2729.2729,2,33,5.0,2.5
498974282.2809.2805,1,11,2.0,2.0
499169754.3141.3116,4,42,10.0,2.5
499179031.3236.3236,2,52,3.0,1.5
499184236.3357.3357,2,32,5.0,2.5
499185062.3444.3440,4,58,4.0,1.0
328043589.16897.16897,1,7,2.0,2.0
328043589.16913.16897,2,26,3.0,1.5
328091297.16968.16968,2,9,3.0,1.5
328134285.9147.9135,4,63,6.0,1.5
328135036.9459.9449,4,74,6.0,1.5
328135352.9472.9472,2,10,4.0,2.0
328290158.11714.11714,1,8,2.0,2.0
328290290.11736.11736,3,49,4.0,1.3333333333333333
328291373.11849.11849,7,135,12.0,1.7142857142857142
328309609.12163.12163,1,11,1.0,1.0
328309807.12188.12190,2,14,3.0,1.5
328310083.12226.12226,3,17,4.0,1.3333333333333333
328310474.12275.12275,4,56,7.0,1.75
69061967.2671.2671,1,5,1.0,1.0
69061967.2685.2671,4,33,5.0,1.25
69062141.2770.2770,1,15,1.0,1.0
69063754.2806.2806,6,82,9.0,1.5
69072600.2998.2998,2,12,4.0,2.0
69614928.3028.3028,2,1,3.0,1.5
69614928.3036.3028,1,15,1.0,1.0
69635657.3070.3070,1,12,2.0,2.0
69635920.3098.3098,3,39,3.0,1.0
69649805.3184.3184,1,4,1.0,1.0
330612945.15042.15042,1,4,2.0,2.0
330612945.15052.15042,3,32,6.0,2.0
330900300.15153.15153,4,27,7.0,1.75
330910734.15213.15213,1,8,1.0,1.0
334586852.16024.16024,2,4,4.0,2.0
334586852.16038.16024,1,6,2.0,2.0
334587549.16052.16052,3,28,5.0,1.6666666666666667
334588513.16113.16113,1,3,2.0,2.0
344594957.5686.5677,4,101,6.0,1.5
344605131.5929.5929,1,6,2.0,2.0
344613800.5946.5946,2,14,4.0,2.0
345825940.480.5686,4,101,6.0,1.5
342231636.4828.4813,19,313,35.0,1.8421052631578947
342396857.5405.5405,4,70,5.0,1.25
342748526.4455.4455,7,206,10.0,1.4285714285714286
603098444.13856.13856,1,5,2.0,2.0
603098607.13924.13924,8,88,15.0,1.875
603099411.14109.14109,5,45,9.0,1.8
603175009.14283.14283,3,25,5.0,1.6666666666666667
603068273.12038.12038,1,2,2.0,2.0
603091096.12956.12956,3,33,5.0,1.6666666666666667
603094857.13049.13049,2,26,5.0,2.5
603096768.13116.13116,1,12,3.0,3.0
603097724.13504.13504,7,57,13.0,1.8571428571428572
43757112.2609.2609,1,4,2.0,2.0
43757112.2621.2609,5,55,8.0,1.6
43758075.2745.2745,3,61,6.0,2.0
43758915.2876.2876,3,83,4.0,1.3333333333333333
43759794.3055.3055,3,41,6.0,2.0
44112860.3247.3247,1,2,2.0,2.0
44112860.3255.3247,5,90,8.0,1.6
44113475.3467.3467,6,64,9.0,1.5
44115049.3614.3614,6,74,12.0,2.0
44117342.4107.3778,26,197,46.0,1.7692307692307692
44118265.4231.4231,9,120,14.0,1.5555555555555556
44126567.4524.4524,2,34,3.0,1.5
49265259.10075.10075,1,3,2.0,2.0
49265259.10085.10075,2,34,2.0,1.0
49296743.10164.10164,2,44,3.0,1.5
49314101.10260.10260,4,91,7.0,1.75
49083424.9901.9901,1,2,2.0,2.0
49083424.9914.9901,2,22,3.0,1.5
49119885.10012.10012,2,22,4.0,2.0
49681739.10075.10075,16,271,20.0,1.25
608311612.9.0,4,33,9.0,2.25
608312835.80.80,4,29,8.0,2.0
608313148.152.152,2,12,3.0,1.5
608314649.177.182,2,40,5.0,2.5
608352467.269.269,7,96,14.0,2.0
623226349.1104.1092,6,59,9.0,1.5
623242924.1227.1227,6,96,10.0,1.6666666666666667
623273735.1290.1290,2,17,4.0,2.0
623295670.1328.1328,3,53,4.0,1.3333333333333333
623300329.1447.1447,5,33,7.0,1.4
67176679.3565.3555,4,48,8.0,2.0
67179351.3673.3673,2,3,5.0,2.5
67185792.3694.3694,1,1,3.0,3.0
67196910.3698.3698,1,22,3.0,3.0
67245527.3194.3194,2,32,4.0,2.0
67246634.3265.3265,3,14,7.0,2.3333333333333335
67603881.5520.5496,7,151,11.0,1.5714285714285714
67608737.5855.5855,9,174,15.0,1.6666666666666667
67613948.6233.6233,12,181,16.0,1.3333333333333333
67644427.6703.6703,8,85,15.0,1.875
67695778.6898.6898,7,149,13.0,1.8571428571428572
67854703.7219.7219,11,137,20.0,1.8181818181818181
516580448.327.327,1,5,1.0,1.0
516580448.342.327,2,27,3.0,1.5
516580599.411.411,2,49,3.0,1.5
516580786.519.519,2,10,4.0,2.0
516193359.114.114,1,4,2.0,2.0
516193359.124.114,9,228,14.0,1.5555555555555556
516194262.637.637,2,69,3.0,1.5
516196466.802.802,10,166,11.0,1.1
500435599.1846.1836,1,8,1.0,1.0
500443445.1864.1864,3,37,6.0,2.0
502655642.1963.1963,1,7,2.0,2.0
497800265.1290.1270,4,70,7.0,1.75
497813344.1450.1450,1,15,1.0,1.0
498933587.1479.1479,1,6,2.0,2.0
494768256.23.23,1,7,2.0,2.0
494768545.39.39,8,64,14.0,1.75
494799773.222.183,13,112,22.0,1.6923076923076923
496891326.319.319,8,74,11.0,1.375
550064581.1228.1228,2,5,4.0,2.0
550064581.1241.1228,15,279,23.0,1.5333333333333334
550070505.1855.1855,7,96,11.0,1.5714285714285714
550094674.2074.2074,4,59,5.0,1.25
550095922.2231.2231,3,20,6.0,2.0
550138186.2290.2290,6,134,9.0,1.5
87250979.7513.7479,2,36,3.0,1.5
87338964.7589.7591,3,67,4.0,1.3333333333333333
87619667.7764.7764,6,99,12.0,2.0
87638174.7991.7991,4,93,6.0,1.5
91219168.8779.8760,4,37,5.0,1.25
91219909.8878.8878,3,67,4.0,1.3333333333333333
91238339.9018.9018,2,22,2.0,1.0
91240721.9068.9068,3,37,4.0,1.3333333333333333
206086951.35665.35665,1,7,2.0,2.0
206086951.35681.35665,1,1,2.0,2.0
206109386.35690.35690,3,61,5.0,1.6666666666666667
206111197.36037.36037,4,41,6.0,1.5
206230435.36126.36126,1,26,1.0,1.0
206249587.36196.36196,1,4,2.0,2.0
205710474.27731.27731,1,8,2.0,2.0
205710474.27751.27731,7,164,17.0,2.4285714285714284
205773969.28106.28106,1,10,1.0,1.0
205774546.28138.28138,1,1,2.0,2.0
205775556.28313.28313,6,94,10.0,1.6666666666666667
205776724.28620.28620,2,18,4.0,2.0
563871448.5626.5626,1,3,2.0,2.0
563871448.5634.5626,4,31,8.0,2.0
563871860.5707.5707,1,20,1.0,1.0
563877024.6638.6638,26,342,50.0,1.9230769230769231
564554335.3427.3427,1,1,2.0,2.0
564554335.3433.3427,1,8,2.0,2.0
564554371.3452.3452,1,2,2.0,2.0
564573234.3490.3490,5,46,7.0,1.4
564573417.3595.3595,2,30,3.0,1.5
564573848.3665.3665,5,45,6.0,1.2
564574202.3770.3770,1,5,1.0,1.0
226934135.3382.3374,1,28,1.0,1.0
227043481.3444.3444,5,70,8.0,1.6
227046330.3596.3596,6,136,8.0,1.3333333333333333
227047651.3909.3909,1,11,2.0,2.0
220862637.3189.3179,3,18,5.0,1.6666666666666667
220919311.3262.3262,2,22,3.0,1.5
221039185.3318.3318,1,5,2.0,2.0
226929309.3345.3345,2,18,2.0,1.0
245423265.1941.1941,1,5,2.0,2.0
245423265.1953.1941,4,50,6.0,1.5
245502823.2060.2060,1,9,2.0,2.0
245651405.2099.2099,1,1,3.0,3.0
245576959.2099.2099,2,4,4.0,2.0
245576959.2110.2099,3,70,4.0,1.3333333333333333
248745749.2534.2534,6,85,8.0,1.3333333333333333
250146084.2765.2765,8,81,12.0,1.5
123267563.7197.7197,1,4,2.0,2.0
123438051.7544.7544,9,63,20.0,2.2222222222222223
123792857.7607.7607,3,36,5.0,1.6666666666666667
123862283.7701.7701,7,113,13.0,1.8571428571428572
123865901.7972.7972,1,5,2.0,2.0
124079072.7989.7989,8,68,13.0,1.625
116605439.14001.14001,1,13,2.0,2.0
116605439.14029.14001,2,31,5.0,2.5
116610375.14093.14093,2,9,6.0,3.0
116611671.14136.14136,3,27,7.0,2.3333333333333335
116612424.14192.14192,2,31,2.0,1.0
116656578.14259.14259,5,67,8.0,1.6
704887626.1835.1835,1,5,1.0,1.0
704887626.1847.1835,4,73,7.0,1.75
705037908.2022.2022,6,107,8.0,1.3333333333333333
705041041.2259.2259,5,95,8.0,1.6
699165828.1198.1198,1,4,2.0,2.0
699165828.1208.1198,2,12,4.0,2.0
699166116.1271.1271,3,26,4.0,1.3333333333333333
699170503.1330.1330,4,36,7.0,1.75
187751155.17725.17725,1,4,2.0,2.0
187751155.17735.17725,7,92,15.0,2.142857142857143
189061923.10186.10186,2,27,5.0,2.5
189589384.6939.6939,6,107,9.0,1.5
189596295.7196.7196,2,49,4.0,2.0
189723986.6034.6034,4,78,7.0,1.75
187734242.16429.16429,1,7,2.0,2.0
187734331.16445.16445,4,27,10.0,2.5
187736202.16509.16509,4,70,12.0,3.0
187738080.16688.16688,2,13,3.0,1.5
187739252.16721.16721,3,35,5.0,1.6666666666666667
187739934.16802.16802,1,17,1.0,1.0
268780293.3361.3361,1,7,1.0,1.0
268963140.3450.3450,8,71,13.0,1.625
269036123.3539.3539,2,33,6.0,3.0
269042679.3612.3612,1,3,2.0,2.0
266672416.14406.14406,1,2,2.0,2.0
266672416.14413.14406,5,30,9.0,1.8
266794538.14480.14480,2,28,3.0,1.5
267279584.14549.14549,7,156,13.0,1.8571428571428572
267538742.14888.14888,5,73,8.0,1.6
651357807.3687.3679,3,40,6.0,2.0
651434012.3808.3808,1,8,2.0,2.0
651434425.3856.3856,2,42,4.0,2.0
665785790.8893.8879,4,22,9.0,2.25
665803731.8947.8947,9,137,17.0,1.8888888888888888
665839546.9289.9289,1,10,1.0,1.0
345292304.3937.3937,2,9,3.0,1.5
345292304.3958.3937,4,34,7.0,1.75
345293372.4036.4036,3,27,5.0,1.6666666666666667
345303716.4094.4094,3,32,4.0,1.3333333333333333
345305218.4167.4167,1,7,1.0,1.0
345305842.4185.4185,1,4,2.0,2.0
348963045.4017.4017,1,5,1.0,1.0
348963045.4029.4017,6,111,11.0,1.8333333333333333
349099511.4264.4264,2,45,2.0,1.0
349187449.4361.4361,7,135,16.0,2.2857142857142856
349271207.4653.4653,2,26,4.0,2.0
349453320.4712.4712,1,2,2.0,2.0
418047684.4516.4516,1,6,2.0,2.0
418047741.4530.4530,5,60,11.0,2.2
418126006.4703.4703,10,97,20.0,2.0
418127906.4924.4923,2,83,4.0,2.0
415904575.5856.5856,1,6,1.0,1.0
415919851.5871.5871,8,94,16.0,2.0
415928049.6110.6110,3,55,3.0,1.0
415932213.6350.6350,6,101,10.0,1.6666666666666667
133174486.4751.4739,1,64,2.0,2.0
133175816.4882.4882,5,105,9.0,1.8
133657178.5106.5106,1,25,3.0,3.0
133903461.5649.5649,3,70,3.0,1.0
134023545.5870.5870,2,33,5.0,2.5
512584829.25314.25314,3,44,4.0,1.3333333333333333
512590549.25490.25490,11,131,24.0,2.1818181818181817
512591424.25708.25708,2,36,3.0,1.5
554453136.3219.3219,1,3,2.0,2.0
554453136.3227.3219,2,14,3.0,1.5
554453374.3263.3263,1,23,1.0,1.0
554454485.3311.3314,3,72,4.0,1.3333333333333333
554458427.3467.3467,4,48,9.0,2.25
554167286.951.951,2,9,4.0,2.0
554167286.972.951,14,235,26.0,1.8571428571428572
554168706.1475.1475,7,129,8.0,1.1428571428571428
554335940.1790.1790,4,27,9.0,2.25
698212857.7306.7306,2,3,4.0,2.0
698212857.7315.7306,3,31,4.0,1.3333333333333333
698215670.7389.7389,6,80,10.0,1.6666666666666667
698216761.7588.7588,7,114,12.0,1.7142857142857142
698219391.7849.7849,6,71,10.0,1.6666666666666667
690357946.7028.7028,1,4,2.0,2.0
690358108.7038.7038,5,99,9.0,1.8
690364594.7279.7279,2,48,5.0,2.5
690365934.7387.7387,2,36,4.0,2.0
770409690.3455.3455,1,6,2.0,2.0
770409690.3469.3455,2,17,3.0,1.5
770563893.3510.3512,5,101,7.0,1.4
770716991.3706.3706,3,23,5.0,1.6666666666666667
712818599.2558.2558,1,6,2.0,2.0
712818599.2572.2558,7,126,11.0,1.5714285714285714
712823904.2833.2833,2,22,4.0,2.0
713004406.2880.2880,9,203,14.0,1.5555555555555556
713006288.3322.3322,4,62,9.0,2.25
309466580.6641.6630,2,31,3.0,1.5
309473006.6784.6782,4,100,5.0,1.25
309490226.7180.7180,4,63,8.0,2.0
64326829.2167.2148,1,1,1.0,1.0
64328862.2170.2170,11,128,24.0,2.1818181818181817
64514845.2567.2567,1,3,2.0,2.0
64947108.2928.2928,8,173,11.0,1.375
65171459.2974.2974,3,37,3.0,1.0
60043610.4324.4324,7,56,13.0,1.8571428571428572
60123075.4358.4358,2,58,4.0,2.0
60532499.4477.4477,3,19,7.0,2.3333333333333335
60581883.4727.4727,1,8,2.0,2.0
60581883.4750.4727,2,15,3.0,1.5
60582091.4803.4803,1,9,3.0,3.0
60583079.4831.4831,4,35,8.0,2.0
60583512.4930.4930,6,33,10.0,1.6666666666666667
97899746.2042.2042,1,1,2.0,2.0
97899838.2048.2048,9,137,14.0,1.5555555555555556
98047657.2348.2346,2,14,5.0,2.5
98199431.2381.2381,6,65,10.0,1.6666666666666667
98199724.2528.2528,2,13,5.0,2.5
98463793.2187.2187,1,3,2.0,2.0
98463793.2195.2187,4,91,8.0,2.0
98467285.2393.2393,6,144,11.0,1.8333333333333333
98475595.2824.2826,14,334,23.0,1.6428571428571428
98487749.3270.3272,14,288,22.0,1.5714285714285714
196614506.567.567,1,3,2.0,2.0
196614506.1146.567,9,287,20.0,2.2222222222222223
206843638.954.954,6,103,9.0,1.5
206852265.1480.1340,7,81,11.0,1.5714285714285714
206856221.1510.1510,12,201,18.0,1.5
190740331.1181.1181,1,4,2.0,2.0
190740403.1197.1197,2,27,4.0,2.0
190741196.1275.1275,4,33,6.0,1.5
190741882.1353.1353,4,92,6.0,1.5
190742631.1565.1565,6,71,9.0,1.5
191011307.1722.1722,3,49,5.0,1.6666666666666667
191012417.1928.1928,2,21,2.0,1.0
180902214.9654.9654,1,5,2.0,2.0
180903148.9780.9780,5,91,7.0,1.4
180909226.9863.9863,9,138,19.0,2.111111111111111
180909608.10222.10222,2,19,3.0,1.5
180924918.10264.10264,2,21,2.0,1.0
180943369.10311.10311,4,69,7.0,1.75
157076032.4386.4386,1,5,2.0,2.0
157076032.4403.4386,3,30,4.0,1.3333333333333333
157076228.4474.4474,3,41,4.0,1.3333333333333333
157077088.4565.4565,3,57,3.0,1.0
157077396.4700.4700,3,39,5.0,1.6666666666666667
157080064.4790.4790,1,16,1.0,1.0
157081889.4826.4826,2,21,3.0,1.5
468022115.5131.5131,1,8,2.0,2.0
468022115.5150.5131,15,319,23.0,1.5333333333333334
468058145.5870.5870,3,90,6.0,2.0
468106318.6110.6110,5,125,10.0,2.0
468111272.6409.6409,1,5,1.0,1.0
468116318.6472.6472,2,21,5.0,2.5
465356738.3921.3921,1,4,2.0,2.0
465356882.4020.4020,5,54,11.0,2.2
465357149.4070.4070,2,29,3.0,1.5
465357565.4137.4137,2,41,2.0,1.0
465357845.4231.4231,3,27,5.0,1.6666666666666667
192611909.10346.10346,7,115,11.0,1.5714285714285714
192707396.11882.11884,6,161,9.0,1.5
192794257.12382.12173,5,63,8.0,1.6
196310789.19353.19335,2,42,3.0,1.5
196333536.19452.19452,1,13,1.0,1.0
196339534.19481.19481,2,37,4.0,2.0
196348237.19562.19562,2,33,3.0,1.5
441084985.348.348,1,3,2.0,2.0
441084985.358.348,1,27,1.0,1.0
441085548.418.418,3,20,7.0,2.3333333333333335
441086610.484.484,2,9,5.0,2.5
441087109.517.517,6,38,13.0,2.1666666666666665
441093847.621.621,11,250,15.0,1.3636363636363635
441094580.1219.1219,5,85,10.0,2.0
435898684.8.8,1,2,2.0,2.0
435898684.16.8,2,21,5.0,2.5
435900831.62.62,7,58,15.0,2.142857142857143
435906229.414.414,11,136,18.0,1.6363636363636365
435911782.980.980,18,277,30.0,1.6666666666666667
744949047.2954.2940,7,84,10.0,1.4285714285714286
745168505.3136.3136,1,40,2.0,2.0
745301271.3255.3255,5,82,10.0,2.0
703457879.1276.1243,1,67,1.0,1.0
703648469.1479.1479,2,89,3.0,1.5
717763261.1673.1673,3,27,5.0,1.6666666666666667
688318366.11483.11483,23,244,40.0,1.7391304347826086
688319212.11845.11845,2,49,6.0,3.0
688320229.11955.11955,6,131,10.0,1.6666666666666667
688320349.12278.12274,1,29,3.0,3.0
688254960.10598.10598,16,172,26.0,1.625
688312919.11023.11023,5,82,10.0,2.0
688317456.11483.11483,17,187,26.0,1.5294117647058822
48096378.1094.1094,1,3,2.0,2.0
48096378.1102.1094,5,38,11.0,2.2
48135355.1190.1190,3,41,4.0,1.3333333333333333
48167238.1327.1327,2,14,4.0,2.0
58329033.1681.1681,1,3,2.0,2.0
58329033.1689.1681,2,15,5.0,2.5
58438162.1721.1721,3,97,2.0,0.6666666666666666
58454290.1959.1959,5,42,9.0,1.8
366194245.3378.3378,1,1,2.0,2.0
366194245.3384.3378,1,2,2.0,2.0
366194373.3400.3400,2,24,4.0,2.0
366194694.3454.3454,2,8,4.0,2.0
366405863.2894.2894,1,2,2.0,2.0
366405863.2902.2894,1,28,2.0,2.0
366406593.2958.2958,4,56,9.0,2.25
366408003.3096.3096,2,33,3.0,1.5
138134296.24200.24200,1,6,1.0,1.0
138134296.24214.24200,2,13,3.0,1.5
138422989.24257.24257,2,14,3.0,1.5
138430746.24296.24296,3,38,5.0,1.6666666666666667
138431569.24406.24406,2,19,3.0,1.5
131373413.24835.24835,1,5,2.0,2.0
131373413.24850.24835,2,15,3.0,1.5
131412207.24913.24913,2,21,3.0,1.5
131416412.25092.25092,9,87,18.0,2.0
131451538.25223.25225,2,17,2.0,1.0
43421251.29013.29013,1,9,2.0,2.0
43421380.29033.29033,2,30,3.0,1.5
43421739.29162.29162,1,14,1.0,1.0
43421863.29195.29195,2,31,4.0,2.0
44828642.35766.35766,1,7,2.0,2.0
44828642.35791.35766,5,60,9.0,1.8
44871615.36118.35923,2,27,2.0,1.0
44899832.36398.36398,2,37,5.0,2.5
44934406.36477.36477,2,27,3.0,1.5
144902506.968.962,4,117,10.0,2.5
144902930.1241.1241,10,53,19.0,1.9
144904544.1382.1385,5,148,10.0,2.0
144905405.1710.1710,6,101,11.0,1.8333333333333333
145247460.1380.1382,5,148,9.0,1.8
145469677.9774.9768,6,73,15.0,2.5
145497048.9975.9975,3,23,6.0,2.0
145498623.10083.10083,6,81,13.0,2.1666666666666665
145499050.10217.10217,6,38,10.0,1.6666666666666667
265209661.21295.21286,6,90,10.0,1.6666666666666667
265239186.21490.21490,8,179,16.0,2.0
265253206.22354.22354,13,248,21.0,1.6153846153846154
260500116.16436.16426,11,142,16.0,1.4545454545454546
260546280.16784.16784,5,101,8.0,1.6
260622183.17005.17005,7,106,11.0,1.5714285714285714
260624973.17271.17271,5,67,10.0,2.0
260626468.17531.17531,7,61,11.0,1.5714285714285714
281592905.12862.12862,9,126,12.0,1.3333333333333333
281606583.490.490,1,15,2.0,2.0
281648354.745.745,2,14,2.0,1.0
161024819.5358.5349,3,70,4.0,1.3333333333333333
161025650.5534.5534,10,138,17.0,1.7
161026065.5828.5828,5,83,9.0,1.8
161027266.6138.6138,6,88,11.0,1.8333333333333333
161027471.6214.6214,5,88,10.0,2.0
161028262.6414.6414,5,49,6.0,1.2
82496335.7443.7443,11,119,17.0,1.5454545454545454
82496737.7457.7457,3,37,5.0,1.6666666666666667
82497924.7565.7565,8,104,12.0,1.5
557432640.16851.16838,2,31,3.0,1.5
557434642.16936.16936,1,8,3.0,3.0
557435595.16954.16954,3,38,5.0,1.6666666666666667
557440540.17038.17038,3,49,7.0,2.3333333333333335
557443512.17150.17150,1,12,1.0,1.0
557597521.17179.17179,1,8,2.0,2.0
557604376.17204.17204,4,39,6.0,1.5
169575026.2743.2743,1,3,2.0,2.0
169575026.2756.2743,1,6,2.0,2.0
169578435.2769.2769,3,10,6.0,2.0
169582815.2795.2795,5,69,12.0,2.4
204073727.3013.3013,1,4,2.0,2.0
204073727.3023.3013,7,46,10.0,1.4285714285714286
204086316.3140.3140,3,67,5.0,1.6666666666666667
204089855.3276.3278,8,148,12.0,1.5
320039966.3549.3549,1,4,2.0,2.0
320039966.3559.3549,3,48,4.0,1.3333333333333333
320040789.3667.3667,3,40,5.0,1.6666666666666667
320042880.3752.3752,2,46,2.0,1.0
320044160.3850.3850,2,17,4.0,2.0
308547937.619.619,1,9,2.0,2.0
308547937.642.619,3,56,3.0,1.0
308560625.793.793,2,52,2.0,1.0
308566273.907.907,5,115,9.0,1.8
308900315.1171.1171,5,67,8.0,1.6
165192857.0.0,1,7,1.0,1.0
165192857.16.0,1,4,2.0,2.0
165196182.25.25,2,22,3.0,1.5
165199270.72.72,2,24,3.0,1.5
165202765.347.347,6,137,8.0,1.3333333333333333
165213044.1431.1431,1,4,1.0,1.0
165218698.1531.1531,5,51,9.0,1.8
165281091.1739.1739,18,217,23.0,1.2777777777777777
165389417.2297.2297,8,163,15.0,1.875
96332705.622.622,1,5,2.0,2.0
96332705.634.622,3,31,6.0,2.0
96332838.722.722,3,6,6.0,2.0
96335128.748.748,1,3,2.0,2.0
96467291.759.759,1,6,2.0,2.0
96515056.777.777,1,1,1.0,1.0
96607895.786.786,2,15,4.0,2.0
96608754.833.833,2,11,3.0,1.5
96612265.870.870,1,3,2.0,2.0
123598601.0.0,2,4,4.0,2.0
123598601.11.0,1,15,2.0,2.0
123647203.47.47,5,70,7.0,1.4
123649493.265.265,4,25,6.0,1.5
123650236.326.326,6,85,12.0,2.0
123651314.514.514,3,34,6.0,2.0
123651663.598.598,1,4,1.0,1.0
758111250.3444.3444,1,5,2.0,2.0
758111250.3463.3444,2,29,3.0,1.5
758376863.3525.3525,2,14,3.0,1.5
758481554.3565.3565,1,2,2.0,2.0
743664846.2954.2954,1,5,2.0,2.0
743664846.2966.2954,3,17,5.0,1.6666666666666667
743681400.3008.3008,3,33,6.0,2.0
743692254.3102.3102,4,51,5.0,1.25
728257358.628.628,1,3,2.0,2.0
728257358.638.628,6,73,15.0,2.5
728260016.801.801,3,53,5.0,1.6666666666666667
728267286.919.919,2,37,2.0,1.0
728272040.1016.1016,2,42,3.0,1.5
728273538.1113.1113,5,99,8.0,1.6
728279221.1599.1599,7,134,8.0,1.1428571428571428
430792779.0.0,1,3,2.0,2.0
430792779.8.0,4,30,8.0,2.0
430814019.87.87,2,6,4.0,2.0
430825314.101.101,2,15,4.0,2.0
430882849.135.135,2,6,4.0,2.0
430887006.152.152,9,137,19.0,2.111111111111111
430941049.440.440,7,114,11.0,1.5714285714285714
430958815.699.699,5,39,8.0,1.6
188493057.9027.9027,1,3,2.0,2.0
188493057.9037.9027,6,101,9.0,1.5
188495563.9286.9286,2,36,4.0,2.0
188505559.9362.9362,5,59,8.0,1.6
184657238.8439.8439,1,11,1.0,1.0
184657238.8463.8439,2,24,3.0,1.5
184755124.8519.8519,4,94,8.0,2.0
184938662.8771.8771,1,3,3.0,3.0
50514621.843.843,1,2,2.0,2.0
50514621.851.843,4,41,10.0,2.5
50515009.939.939,1,9,2.0,2.0
50516296.959.959,5,62,11.0,2.2
50517204.1259.1259,9,148,20.0,2.2222222222222223
48460520.4951.4957,2,15,4.0,2.0
48462470.4988.4988,3,24,6.0,2.0
48463881.5044.5044,2,7,4.0,2.0
48468195.5061.5061,1,11,3.0,3.0
48505415.5087.5087,2,17,3.0,1.5
480518023.14834.14834,1,14,2.0,2.0
480518023.14869.14834,4,48,9.0,2.25
480525496.14992.14992,2,43,2.0,1.0
480841439.15087.15087,2,17,4.0,2.0
482155719.15515.15515,1,6,2.0,2.0
482155719.15529.15515,6,97,12.0,2.0
482166639.15742.15742,2,16,3.0,1.5
482169726.15779.15779,4,17,7.0,1.75
226465611.12195.12195,1,4,1.0,1.0
226465611.12208.12195,2,11,5.0,2.5
226467444.12243.12243,4,20,7.0,1.75
226467949.12337.12298,1,23,2.0,2.0
226469032.12366.12366,2,4,4.0,2.0
219250301.4791.4791,1,2,2.0,2.0
219250301.4799.4791,2,50,4.0,2.0
219263207.4911.4911,4,68,5.0,1.25
219922183.5293.5293,8,189,10.0,1.25
139339329.5816.5791,4,50,7.0,1.75
139350368.5935.5935,4,132,6.0,1.5
139416240.6217.6217,1,6,2.0,2.0
139419240.6231.6231,1,16,2.0,2.0
139431341.6270.6270,6,87,10.0,1.6666666666666667
129624154.36132.36120,7,51,13.0,1.8571428571428572
129626597.36880.36878,15,95,32.0,2.1333333333333333
129627004.37006.37006,6,54,10.0,1.6666666666666667
129634186.38072.37690,13,177,24.0,1.8461538461538463
266833866.5397.5363,3,42,6.0,2.0
266905574.5530.5530,3,43,5.0,1.6666666666666667
266976502.5716.5716,1,13,3.0,3.0
267032785.5745.5745,1,9,1.0,1.0
267383236.5776.5776,3,26,6.0,2.0
270093951.5847.5847,2,31,3.0,1.5
270098764.5920.5920,5,35,9.0,1.8
416087741.8660.8647,5,111,13.0,2.6
416099133.8929.8929,5,62,11.0,2.2
416160436.9078.9078,4,58,10.0,2.5
416256661.9668.9668,15,326,25.0,1.6666666666666667
416279921.10526.10526,11,272,19.0,1.7272727272727273
416289487.11031.10674,11,276,18.0,1.6363636363636365
25213805.0.0,2,17,3.0,1.5
25225401.78.78,7,47,12.0,1.7142857142857142
25257370.161.161,4,74,10.0,2.5
103071967.14294.14294,1,5,2.0,2.0
103071967.14308.14294,9,188,14.0,1.5555555555555556
103085389.14715.14715,4,30,6.0,1.5
103087243.14786.14786,5,47,7.0,1.4
279878866.4092.4092,1,5,2.0,2.0
